#Channel Energy Counts
10072 1755.79 65
10073 1755.96 75
10074 1756.13 93
10075 1756.3 90
10076 1756.48 80
10077 1756.65 81
10078 1756.82 91
10079 1756.99 87
10080 1757.16 96
10081 1757.33 92
10082 1757.51 95
10083 1757.68 80
10084 1757.85 99
10085 1758.02 87
10086 1758.19 96
10087 1758.37 79
10088 1758.54 66
10089 1758.71 81
10090 1758.88 96
10091 1759.05 83
10092 1759.23 70
10093 1759.4 88
10094 1759.57 80
10095 1759.74 81
10096 1759.91 86
10097 1760.08 84
10098 1760.26 97
10099 1760.43 107
10100 1760.6 79
10101 1760.77 112
10102 1760.94 85
10103 1761.12 81
10104 1761.29 89
10105 1761.46 88
10106 1761.63 76
10107 1761.8 90
10108 1761.98 87
10109 1762.15 97
10110 1762.32 81
10111 1762.49 97
10112 1762.66 81
10113 1762.83 75
10114 1763.01 81
10115 1763.18 93
10116 1763.35 93
10117 1763.52 89
10118 1763.69 85
10119 1763.87 73
10120 1764.04 95
10121 1764.21 91
10122 1764.38 86
10123 1764.55 69
10124 1764.72 89
10125 1764.9 85
10126 1765.07 86
10127 1765.24 72
10128 1765.41 87
10129 1765.58 76
10130 1765.76 77
10131 1765.93 97
10132 1766.1 112
10133 1766.27 92
10134 1766.44 94
10135 1766.62 78
10136 1766.79 71
10137 1766.96 76
10138 1767.13 73
10139 1767.3 104
10140 1767.47 103
10141 1767.65 93
10142 1767.82 78
10143 1767.99 81
10144 1768.16 90
10145 1768.33 78
10146 1768.51 74
10147 1768.68 78
10148 1768.85 81
10149 1769.02 80
10150 1769.19 79
10151 1769.37 85
10152 1769.54 91
10153 1769.71 88
10154 1769.88 71
10155 1770.05 88
10156 1770.22 97
10157 1770.4 67
10158 1770.57 88
10159 1770.74 93
10160 1770.91 97
10161 1771.08 96
10162 1771.26 88
10163 1771.43 106
10164 1771.6 89
10165 1771.77 90
10166 1771.94 104
10167 1772.12 89
10168 1772.29 94
10169 1772.46 90
10170 1772.63 92
10171 1772.8 101
10172 1772.97 103
10173 1773.15 101
10174 1773.32 78
10175 1773.49 102
10176 1773.66 118
10177 1773.83 104
10178 1774.01 85
10179 1774.18 98
10180 1774.35 103
10181 1774.52 91
10182 1774.69 91
10183 1774.86 75
10184 1775.04 100
10185 1775.21 95
10186 1775.38 85
10187 1775.55 72
10188 1775.72 89
10189 1775.9 88
10190 1776.07 83
10191 1776.24 102
10192 1776.41 87
10193 1776.58 83
10194 1776.76 87
10195 1776.93 104
10196 1777.1 94
10197 1777.27 78
10198 1777.44 82
10199 1777.61 83
10200 1777.79 89
10201 1777.96 80
10202 1778.13 79
10203 1778.3 99
10204 1778.47 57
10205 1778.65 84
10206 1778.82 95
10207 1778.99 75
10208 1779.16 77
10209 1779.33 82
10210 1779.51 78
10211 1779.68 66
10212 1779.85 76
10213 1780.02 89
10214 1780.19 79
10215 1780.36 82
10216 1780.54 82
10217 1780.71 84
10218 1780.88 81
10219 1781.05 83
10220 1781.22 87
10221 1781.4 76
10222 1781.57 95
10223 1781.74 93
10224 1781.91 102
10225 1782.08 83
10226 1782.26 82
10227 1782.43 91
10228 1782.6 93
10229 1782.77 92
10230 1782.94 83
10231 1783.11 79
10232 1783.29 76
10233 1783.46 73
10234 1783.63 97
10235 1783.8 104
10236 1783.97 87
10237 1784.15 95
10238 1784.32 86
10239 1784.49 101
10240 1784.66 91
10241 1784.83 98
10242 1785 86
10243 1785.18 71
10244 1785.35 74
10245 1785.52 85
10246 1785.69 92
10247 1785.86 92
10248 1786.04 102
10249 1786.21 79
10250 1786.38 71
10251 1786.55 72
10252 1786.72 84
10253 1786.9 78
10254 1787.07 69
10255 1787.24 74
10256 1787.41 85
10257 1787.58 81
10258 1787.75 73
10259 1787.93 74
10260 1788.1 87
10261 1788.27 88
10262 1788.44 74
10263 1788.61 75
10264 1788.79 84
10265 1788.96 72
10266 1789.13 83
10267 1789.3 69
10268 1789.47 77
10269 1789.65 73
10270 1789.82 85
10271 1789.99 71
10272 1790.16 91
10273 1790.33 82
10274 1790.5 71
10275 1790.68 74
10276 1790.85 69
10277 1791.02 77
10278 1791.19 88
10279 1791.36 88
10280 1791.54 76
10281 1791.71 87
10282 1791.88 82
10283 1792.05 82
10284 1792.22 84
10285 1792.39 80
10286 1792.57 88
10287 1792.74 71
10288 1792.91 84
10289 1793.08 71
10290 1793.25 64
10291 1793.43 78
10292 1793.6 71
10293 1793.77 87
10294 1793.94 75
10295 1794.11 68
10296 1794.29 73
10297 1794.46 80
10298 1794.63 81
10299 1794.8 79
10300 1794.97 63
10301 1795.14 77
10302 1795.32 74
10303 1795.49 92
10304 1795.66 77
10305 1795.83 71
10306 1796 87
10307 1796.18 76
10308 1796.35 84
10309 1796.52 86
10310 1796.69 70
10311 1796.86 81
10312 1797.04 82
10313 1797.21 64
10314 1797.38 99
10315 1797.55 71
10316 1797.72 73
10317 1797.89 93
10318 1798.07 75
10319 1798.24 89
10320 1798.41 79
10321 1798.58 78
10322 1798.75 57
10323 1798.93 75
10324 1799.1 83
10325 1799.27 74
10326 1799.44 66
10327 1799.61 91
10328 1799.79 89
10329 1799.96 76
10330 1800.13 75
10331 1800.3 58
10332 1800.47 83
10333 1800.64 80
10334 1800.82 80
10335 1800.99 86
10336 1801.16 71
10337 1801.33 72
10338 1801.5 69
10339 1801.68 92
10340 1801.85 92
10341 1802.02 74
10342 1802.19 83
10343 1802.36 71
10344 1802.53 71
10345 1802.71 74
10346 1802.88 82
10347 1803.05 84
10348 1803.22 82
10349 1803.39 68
10350 1803.57 67
10351 1803.74 82
10352 1803.91 73
10353 1804.08 91
10354 1804.25 65
10355 1804.43 63
10356 1804.6 81
10357 1804.77 54
10358 1804.94 87
10359 1805.11 77
10360 1805.28 81
10361 1805.46 92
10362 1805.63 86
10363 1805.8 67
10364 1805.97 101
10365 1806.14 75
10366 1806.32 76
10367 1806.49 59
10368 1806.66 80
10369 1806.83 73
10370 1807 78
10371 1807.18 87
10372 1807.35 77
10373 1807.52 64
10374 1807.69 79
10375 1807.86 68
10376 1808.03 67
10377 1808.21 63
10378 1808.38 73
10379 1808.55 78
10380 1808.72 73
10381 1808.89 77
10382 1809.07 78
10383 1809.24 77
10384 1809.41 77
10385 1809.58 91
10386 1809.75 76
10387 1809.92 74
10388 1810.1 83
10389 1810.27 78
10390 1810.44 69
10391 1810.61 92
10392 1810.78 77
10393 1810.96 90
10394 1811.13 69
10395 1811.3 58
10396 1811.47 61
10397 1811.64 84
10398 1811.82 56
10399 1811.99 70
10400 1812.16 68
10401 1812.33 59
10402 1812.5 73
10403 1812.67 73
10404 1812.85 77
10405 1813.02 70
10406 1813.19 70
10407 1813.36 74
10408 1813.53 71
10409 1813.71 65
10410 1813.88 72
10411 1814.05 77
10412 1814.22 76
10413 1814.39 64
10414 1814.57 65
10415 1814.74 69
10416 1814.91 76
10417 1815.08 60
10418 1815.25 60
10419 1815.42 78
10420 1815.6 86
10421 1815.77 62
10422 1815.94 87
10423 1816.11 83
10424 1816.28 82
10425 1816.46 79
10426 1816.63 63
10427 1816.8 66
10428 1816.97 66
10429 1817.14 79
10430 1817.32 71
10431 1817.49 67
10432 1817.66 63
10433 1817.83 64
10434 1818 59
10435 1818.17 72
10436 1818.35 77
10437 1818.52 62
10438 1818.69 88
10439 1818.86 88
10440 1819.03 67
10441 1819.21 73
10442 1819.38 88
10443 1819.55 56
10444 1819.72 70
10445 1819.89 71
10446 1820.06 83
10447 1820.24 91
10448 1820.41 64
10449 1820.58 51
10450 1820.75 71
10451 1820.92 77
10452 1821.1 64
10453 1821.27 71
10454 1821.44 77
10455 1821.61 77
10456 1821.78 81
10457 1821.96 74
10458 1822.13 53
10459 1822.3 59
10460 1822.47 89
10461 1822.64 73
10462 1822.81 68
10463 1822.99 75
10464 1823.16 59
10465 1823.33 68
10466 1823.5 53
10467 1823.67 77
10468 1823.85 78
10469 1824.02 72
10470 1824.19 63
10471 1824.36 80
10472 1824.53 70
10473 1824.71 69
10474 1824.88 81
10475 1825.05 75
10476 1825.22 84
10477 1825.39 58
10478 1825.56 75
10479 1825.74 70
10480 1825.91 77
10481 1826.08 79
10482 1826.25 75
10483 1826.42 77
10484 1826.6 78
10485 1826.77 68
10486 1826.94 72
10487 1827.11 72
10488 1827.28 74
10489 1827.45 64
10490 1827.63 81
10491 1827.8 77
10492 1827.97 58
10493 1828.14 66
10494 1828.31 78
10495 1828.49 62
10496 1828.66 62
10497 1828.83 69
10498 1829 76
10499 1829.17 61
10500 1829.35 67
10501 1829.52 72
10502 1829.69 64
10503 1829.86 72
10504 1830.03 61
10505 1830.2 73
10506 1830.38 80
10507 1830.55 69
10508 1830.72 90
10509 1830.89 76
10510 1831.06 59
10511 1831.24 69
10512 1831.41 65
10513 1831.58 56
10514 1831.75 58
10515 1831.92 83
10516 1832.1 64
10517 1832.27 86
10518 1832.44 67
10519 1832.61 69
10520 1832.78 64
10521 1832.95 69
10522 1833.13 60
10523 1833.3 73
10524 1833.47 64
10525 1833.64 79
10526 1833.81 62
10527 1833.99 86
10528 1834.16 62
10529 1834.33 86
10530 1834.5 63
10531 1834.67 81
10532 1834.85 73
10533 1835.02 49
10534 1835.19 64
10535 1835.36 58
10536 1835.53 60
10537 1835.7 81
10538 1835.88 42
10539 1836.05 55
10540 1836.22 65
10541 1836.39 63
10542 1836.56 74
10543 1836.74 65
10544 1836.91 59
10545 1837.08 72
10546 1837.25 76
10547 1837.42 70
10548 1837.59 57
10549 1837.77 49
10550 1837.94 79
10551 1838.11 67
10552 1838.28 73
10553 1838.45 74
10554 1838.63 67
10555 1838.8 60
10556 1838.97 50
10557 1839.14 60
10558 1839.31 77
10559 1839.49 70
10560 1839.66 55
10561 1839.83 68
10562 1840 58
10563 1840.17 58
10564 1840.34 60
10565 1840.52 64
10566 1840.69 71
10567 1840.86 62
10568 1841.03 56
10569 1841.2 62
10570 1841.38 80
10571 1841.55 62
10572 1841.72 69
10573 1841.89 59
10574 1842.06 72
10575 1842.24 57
10576 1842.41 70
10577 1842.58 62
10578 1842.75 69
10579 1842.92 63
10580 1843.09 51
10581 1843.27 63
10582 1843.44 61
10583 1843.61 69
10584 1843.78 57
10585 1843.95 52
10586 1844.13 56
10587 1844.3 62
10588 1844.47 62
10589 1844.64 74
10590 1844.81 55
10591 1844.98 70
10592 1845.16 60
10593 1845.33 66
10594 1845.5 49
10595 1845.67 88
10596 1845.84 63
10597 1846.02 62
10598 1846.19 67
10599 1846.36 68
10600 1846.53 59
10601 1846.7 64
10602 1846.88 54
10603 1847.05 65
10604 1847.22 67
10605 1847.39 55
10606 1847.56 58
10607 1847.73 56
10608 1847.91 58
10609 1848.08 85
10610 1848.25 69
10611 1848.42 66
10612 1848.59 60
10613 1848.77 57
10614 1848.94 62
10615 1849.11 64
10616 1849.28 73
10617 1849.45 68
10618 1849.63 60
10619 1849.8 44
10620 1849.97 55
10621 1850.14 54
10622 1850.31 58
10623 1850.48 60
10624 1850.66 62
10625 1850.83 60
10626 1851 70
10627 1851.17 62
10628 1851.34 66
10629 1851.52 55
10630 1851.69 65
10631 1851.86 66
10632 1852.03 64
10633 1852.2 52
10634 1852.38 58
10635 1852.55 57
10636 1852.72 56
10637 1852.89 57
10638 1853.06 74
10639 1853.23 60
10640 1853.41 71
10641 1853.58 57
10642 1853.75 63
10643 1853.92 84
10644 1854.09 55
10645 1854.27 56
10646 1854.44 64
10647 1854.61 61
10648 1854.78 79
10649 1854.95 72
10650 1855.12 55
10651 1855.3 64
10652 1855.47 58
10653 1855.64 67
10654 1855.81 49
10655 1855.98 64
10656 1856.16 67
10657 1856.33 70
10658 1856.5 77
10659 1856.67 68
10660 1856.84 69
10661 1857.02 58
10662 1857.19 72
10663 1857.36 60
10664 1857.53 51
10665 1857.7 62
10666 1857.87 61
10667 1858.05 55
10668 1858.22 60
10669 1858.39 69
10670 1858.56 72
10671 1858.73 65
10672 1858.91 67
10673 1859.08 55
10674 1859.25 68
10675 1859.42 82
10676 1859.59 67
10677 1859.77 88
10678 1859.94 63
10679 1860.11 53
10680 1860.28 78
10681 1860.45 68
10682 1860.62 72
10683 1860.8 53
10684 1860.97 72
10685 1861.14 78
10686 1861.31 67
10687 1861.48 61
10688 1861.66 57
10689 1861.83 61
10690 1862 58
10691 1862.17 77
10692 1862.34 67
10693 1862.52 61
10694 1862.69 44
10695 1862.86 75
10696 1863.03 54
10697 1863.2 58
10698 1863.37 64
10699 1863.55 43
10700 1863.72 62
10701 1863.89 54
10702 1864.06 65
10703 1864.23 52
10704 1864.41 61
10705 1864.58 60
10706 1864.75 55
10707 1864.92 48
10708 1865.09 56
10709 1865.26 60
10710 1865.44 47
10711 1865.61 77
10712 1865.78 68
10713 1865.95 57
10714 1866.12 59
10715 1866.3 66
10716 1866.47 74
10717 1866.64 66
10718 1866.81 50
10719 1866.98 42
10720 1867.16 63
10721 1867.33 58
10722 1867.5 60
10723 1867.67 53
10724 1867.84 65
10725 1868.01 60
10726 1868.19 70
10727 1868.36 62
10728 1868.53 56
10729 1868.7 66
10730 1868.87 61
10731 1869.05 65
10732 1869.22 63
10733 1869.39 79
10734 1869.56 67
10735 1869.73 43
10736 1869.91 71
10737 1870.08 58
10738 1870.25 56
10739 1870.42 55
10740 1870.59 53
10741 1870.76 43
10742 1870.94 54
10743 1871.11 50
10744 1871.28 66
10745 1871.45 55
10746 1871.62 57
10747 1871.8 65
10748 1871.97 50
10749 1872.14 58
10750 1872.31 43
10751 1872.48 65
10752 1872.65 61
10753 1872.83 75
10754 1873 58
10755 1873.17 58
10756 1873.34 65
10757 1873.51 65
10758 1873.69 47
10759 1873.86 60
10760 1874.03 64
10761 1874.2 46
10762 1874.37 65
10763 1874.55 60
10764 1874.72 67
10765 1874.89 58
10766 1875.06 52
10767 1875.23 49
10768 1875.4 49
10769 1875.58 59
10770 1875.75 53
10771 1875.92 67
10772 1876.09 54
10773 1876.26 52
10774 1876.44 66
10775 1876.61 65
10776 1876.78 67
10777 1876.95 56
10778 1877.12 78
10779 1877.3 57
10780 1877.47 47
10781 1877.64 49
10782 1877.81 62
10783 1877.98 66
10784 1878.15 55
10785 1878.33 57
10786 1878.5 48
10787 1878.67 65
10788 1878.84 47
10789 1879.01 54
10790 1879.19 69
10791 1879.36 63
10792 1879.53 53
10793 1879.7 54
10794 1879.87 56
10795 1880.05 74
10796 1880.22 48
10797 1880.39 60
10798 1880.56 45
10799 1880.73 51
10800 1880.9 58
10801 1881.08 47
10802 1881.25 62
10803 1881.42 62
10804 1881.59 59
10805 1881.76 65
10806 1881.94 55
10807 1882.11 57
10808 1882.28 62
10809 1882.45 59
10810 1882.62 67
10811 1882.79 61
10812 1882.97 49
10813 1883.14 46
10814 1883.31 50
10815 1883.48 53
10816 1883.65 49
10817 1883.83 60
10818 1884 41
10819 1884.17 53
10820 1884.34 57
10821 1884.51 66
10822 1884.69 46
10823 1884.86 71
10824 1885.03 71
10825 1885.2 55
10826 1885.37 74
10827 1885.54 67
10828 1885.72 60
10829 1885.89 50
10830 1886.06 63
10831 1886.23 55
10832 1886.4 52
10833 1886.58 67
10834 1886.75 54
10835 1886.92 57
10836 1887.09 56
10837 1887.26 60
10838 1887.44 50
10839 1887.61 56
10840 1887.78 51
10841 1887.95 60
10842 1888.12 56
10843 1888.29 62
10844 1888.47 61
10845 1888.64 39
10846 1888.81 50
10847 1888.98 55
10848 1889.15 47
10849 1889.33 59
10850 1889.5 38
10851 1889.67 55
10852 1889.84 48
10853 1890.01 58
10854 1890.18 66
10855 1890.36 40
10856 1890.53 60
10857 1890.7 62
10858 1890.87 43
10859 1891.04 55
10860 1891.22 52
10861 1891.39 67
10862 1891.56 58
10863 1891.73 53
10864 1891.9 51
10865 1892.08 41
10866 1892.25 60
10867 1892.42 55
10868 1892.59 48
10869 1892.76 52
10870 1892.93 47
10871 1893.11 59
10872 1893.28 55
10873 1893.45 53
10874 1893.62 49
10875 1893.79 52
10876 1893.97 64
10877 1894.14 67
10878 1894.31 62
10879 1894.48 58
10880 1894.65 58
10881 1894.83 48
10882 1895 50
10883 1895.17 58
10884 1895.34 57
10885 1895.51 52
10886 1895.68 63
10887 1895.86 45
10888 1896.03 40
10889 1896.2 48
10890 1896.37 51
10891 1896.54 59
10892 1896.72 45
10893 1896.89 60
10894 1897.06 59
10895 1897.23 67
10896 1897.4 65
10897 1897.57 46
10898 1897.75 58
10899 1897.92 61
10900 1898.09 43
10901 1898.26 48
10902 1898.43 59
10903 1898.61 64
10904 1898.78 37
10905 1898.95 59
10906 1899.12 57
10907 1899.29 48
10908 1899.47 46
10909 1899.64 45
10910 1899.81 61
10911 1899.98 50
10912 1900.15 52
10913 1900.32 55
10914 1900.5 40
10915 1900.67 62
10916 1900.84 51
10917 1901.01 55
10918 1901.18 53
10919 1901.36 48
10920 1901.53 61
10921 1901.7 65
10922 1901.87 57
10923 1902.04 50
10924 1902.22 67
10925 1902.39 63
10926 1902.56 54
10927 1902.73 53
10928 1902.9 53
10929 1903.07 51
10930 1903.25 45
10931 1903.42 47
10932 1903.59 48
10933 1903.76 45
10934 1903.93 52
10935 1904.11 58
10936 1904.28 55
10937 1904.45 60
10938 1904.62 58
10939 1904.79 50
10940 1904.97 67
10941 1905.14 59
10942 1905.31 58
10943 1905.48 46
10944 1905.65 67
10945 1905.82 72
10946 1906 44
10947 1906.17 41
10948 1906.34 53
10949 1906.51 58
10950 1906.68 68
10951 1906.86 56
10952 1907.03 51
10953 1907.2 58
10954 1907.37 61
10955 1907.54 58
10956 1907.71 56
10957 1907.89 61
10958 1908.06 50
10959 1908.23 59
10960 1908.4 55
10961 1908.57 53
10962 1908.75 60
10963 1908.92 49
10964 1909.09 43
10965 1909.26 61
10966 1909.43 58
10967 1909.61 57
10968 1909.78 62
10969 1909.95 55
10970 1910.12 67
10971 1910.29 42
10972 1910.46 58
10973 1910.64 44
10974 1910.81 46
10975 1910.98 51
10976 1911.15 56
10977 1911.32 59
10978 1911.5 62
10979 1911.67 54
10980 1911.84 57
10981 1912.01 49
10982 1912.18 47
10983 1912.36 55
10984 1912.53 54
10985 1912.7 52
10986 1912.87 49
10987 1913.04 49
10988 1913.21 47
10989 1913.39 44
10990 1913.56 41
10991 1913.73 49
10992 1913.9 45
10993 1914.07 45
10994 1914.25 56
10995 1914.42 45
10996 1914.59 52
10997 1914.76 42
10998 1914.93 50
10999 1915.1 60
11000 1915.28 43
11001 1915.45 54
11002 1915.62 41
11003 1915.79 56
11004 1915.96 51
11005 1916.14 54
11006 1916.31 45
11007 1916.48 48
11008 1916.65 52
11009 1916.82 51
11010 1917 42
11011 1917.17 62
11012 1917.34 47
11013 1917.51 54
11014 1917.68 54
11015 1917.85 41
11016 1918.03 47
11017 1918.2 41
11018 1918.37 53
11019 1918.54 41
11020 1918.71 51
11021 1918.89 48
11022 1919.06 68
11023 1919.23 47
11024 1919.4 50
11025 1919.57 42
11026 1919.75 54
11027 1919.92 52
11028 1920.09 59
11029 1920.26 50
11030 1920.43 34
11031 1920.6 44
11032 1920.78 48
11033 1920.95 43
11034 1921.12 50
11035 1921.29 51
11036 1921.46 54
11037 1921.64 55
11038 1921.81 54
11039 1921.98 52
11040 1922.15 50
11041 1922.32 56
11042 1922.5 58
11043 1922.67 38
11044 1922.84 44
11045 1923.01 49
11046 1923.18 54
11047 1923.35 58
11048 1923.53 54
11049 1923.7 61
11050 1923.87 48
11051 1924.04 52
11052 1924.21 42
11053 1924.39 54
11054 1924.56 62
11055 1924.73 51
11056 1924.9 47
11057 1925.07 52
11058 1925.24 36
11059 1925.42 51
11060 1925.59 57
11061 1925.76 51
11062 1925.93 57
11063 1926.1 44
11064 1926.28 52
11065 1926.45 58
11066 1926.62 52
11067 1926.79 37
11068 1926.96 54
11069 1927.14 44
11070 1927.31 45
11071 1927.48 46
11072 1927.65 34
11073 1927.82 45
11074 1927.99 44
11075 1928.17 55
11076 1928.34 58
11077 1928.51 56
11078 1928.68 50
11079 1928.85 32
11080 1929.03 45
11081 1929.2 53
11082 1929.37 43
11083 1929.54 42
11084 1929.71 40
11085 1929.89 55
11086 1930.06 52
11087 1930.23 54
11088 1930.4 52
11089 1930.57 44
11090 1930.74 49
11091 1930.92 49
11092 1931.09 51
11093 1931.26 58
11094 1931.43 60
11095 1931.6 43
11096 1931.78 55
11097 1931.95 49
11098 1932.12 56
11099 1932.29 57
11100 1932.46 50
11101 1932.64 35
11102 1932.81 51
11103 1932.98 43
11104 1933.15 43
11105 1933.32 57
11106 1933.49 40
11107 1933.67 51
11108 1933.84 57
11109 1934.01 39
11110 1934.18 36
11111 1934.35 46
11112 1934.53 46
11113 1934.7 38
11114 1934.87 47
11115 1935.04 34
11116 1935.21 47
11117 1935.38 44
11118 1935.56 52
11119 1935.73 48
11120 1935.9 41
11121 1936.07 46
11122 1936.24 52
11123 1936.42 43
11124 1936.59 48
11125 1936.76 44
11126 1936.93 48
11127 1937.1 32
11128 1937.28 48
11129 1937.45 50
11130 1937.62 37
11131 1937.79 52
11132 1937.96 39
11133 1938.13 56
11134 1938.31 35
11135 1938.48 44
11136 1938.65 51
11137 1938.82 36
11138 1938.99 41
11139 1939.17 48
11140 1939.34 61
11141 1939.51 52
11142 1939.68 42
11143 1939.85 44
11144 1940.03 45
11145 1940.2 42
11146 1940.37 52
11147 1940.54 66
11148 1940.71 42
11149 1940.88 44
11150 1941.06 35
11151 1941.23 49
11152 1941.4 47
11153 1941.57 35
11154 1941.74 39
11155 1941.92 61
11156 1942.09 39
11157 1942.26 43
11158 1942.43 40
11159 1942.6 42
11160 1942.77 45
11161 1942.95 44
11162 1943.12 56
11163 1943.29 54
11164 1943.46 46
11165 1943.63 45
11166 1943.81 55
11167 1943.98 31
11168 1944.15 55
11169 1944.32 43
11170 1944.49 46
11171 1944.67 44
11172 1944.84 44
11173 1945.01 48
11174 1945.18 38
11175 1945.35 37
11176 1945.52 45
11177 1945.7 43
11178 1945.87 36
11179 1946.04 49
11180 1946.21 48
11181 1946.38 46
11182 1946.56 47
11183 1946.73 64
11184 1946.9 41
11185 1947.07 46
11186 1947.24 43
11187 1947.42 38
11188 1947.59 35
11189 1947.76 44
11190 1947.93 43
11191 1948.1 38
11192 1948.27 47
11193 1948.45 46
11194 1948.62 45
11195 1948.79 49
11196 1948.96 50
11197 1949.13 49
11198 1949.31 58
11199 1949.48 36
11200 1949.65 35
11201 1949.82 59
11202 1949.99 53
11203 1950.17 46
11204 1950.34 46
11205 1950.51 42
11206 1950.68 42
11207 1950.85 44
11208 1951.02 34
11209 1951.2 48
11210 1951.37 41
11211 1951.54 51
11212 1951.71 41
11213 1951.88 32
11214 1952.06 47
11215 1952.23 46
11216 1952.4 49
11217 1952.57 39
11218 1952.74 50
11219 1952.91 62
11220 1953.09 41
11221 1953.26 35
11222 1953.43 37
11223 1953.6 43
11224 1953.77 39
11225 1953.95 56
11226 1954.12 44
11227 1954.29 66
11228 1954.46 47
11229 1954.63 35
11230 1954.81 48
11231 1954.98 56
11232 1955.15 36
11233 1955.32 46
11234 1955.49 32
11235 1955.66 45
11236 1955.84 47
11237 1956.01 48
11238 1956.18 43
11239 1956.35 40
11240 1956.52 42
11241 1956.7 37
11242 1956.87 44
11243 1957.04 57
11244 1957.21 31
11245 1957.38 56
11246 1957.56 45
11247 1957.73 29
11248 1957.9 39
11249 1958.07 59
11250 1958.24 44
11251 1958.41 44
11252 1958.59 34
11253 1958.76 48
11254 1958.93 36
11255 1959.1 42
11256 1959.27 40
11257 1959.45 46
11258 1959.62 45
11259 1959.79 38
11260 1959.96 36
11261 1960.13 41
11262 1960.3 42
11263 1960.48 43
11264 1960.65 44
11265 1960.82 47
11266 1960.99 41
11267 1961.16 39
11268 1961.34 48
11269 1961.51 38
11270 1961.68 50
11271 1961.85 42
11272 1962.02 50
11273 1962.2 55
11274 1962.37 49
11275 1962.54 57
11276 1962.71 39
11277 1962.88 42
11278 1963.05 42
11279 1963.23 34
11280 1963.4 33
11281 1963.57 38
11282 1963.74 34
11283 1963.91 43
11284 1964.09 55
11285 1964.26 56
11286 1964.43 48
11287 1964.6 39
11288 1964.77 43
11289 1964.95 42
11290 1965.12 56
11291 1965.29 46
11292 1965.46 42
11293 1965.63 49
11294 1965.8 51
11295 1965.98 36
11296 1966.15 34
11297 1966.32 53
11298 1966.49 53
11299 1966.66 39
11300 1966.84 41
11301 1967.01 44
11302 1967.18 50
11303 1967.35 38
11304 1967.52 37
11305 1967.7 40
11306 1967.87 42
11307 1968.04 33
11308 1968.21 50
11309 1968.38 43
11310 1968.55 54
11311 1968.73 39
11312 1968.9 46
11313 1969.07 49
11314 1969.24 43
11315 1969.41 43
11316 1969.59 46
11317 1969.76 43
11318 1969.93 37
11319 1970.1 44
11320 1970.27 40
11321 1970.44 49
11322 1970.62 37
11323 1970.79 36
11324 1970.96 45
11325 1971.13 41
11326 1971.3 36
11327 1971.48 46
11328 1971.65 50
11329 1971.82 43
11330 1971.99 37
11331 1972.16 49
11332 1972.34 49
11333 1972.51 37
11334 1972.68 46
11335 1972.85 38
11336 1973.02 44
11337 1973.19 44
11338 1973.37 35
11339 1973.54 50
11340 1973.71 39
11341 1973.88 41
11342 1974.05 42
11343 1974.23 50
11344 1974.4 45
